Date,AirTmax,AirTmin,Rain,WindSpeed,SolRad
29/08/2009,18,10.9,2.5,4.37274,175.2855
30/08/2009,16.3,11.6,13.9,4.012632,52.065
31/08/2009,16.3,10.9,16.5,3.395304,95.2211
01/09/2009,17,10.5,8.4,5.298732,139.0714
02/09/2009,15.8,11.3,5.5,3.806856,80.5272
03/09/2009,15.1,10.7,14.9,7.510824,148.6745
04/09/2009,15,10.3,5.2,7.305048,133.9806
05/09/2009,15.7,11.8,0.5,5.710284,82.6098
06/09/2009,15.8,11.3,10.7,5.813172,28.1151
07/09/2009,17.1,11.2,10.9,5.1444,79.6016
08/09/2009,18.1,9.3,8.4,6.842052,77.0562
09/09/2009,17.7,9.4,0,3.292416,195.9958
10/09/2009,19.6,8.7,0,2.109204,156.8892
11/09/2009,20.4,8.7,0,2.417868,203.632
12/09/2009,21,8.4,0.1,2.932308,188.0125
13/09/2009,22.6,8.3,0,2.469312,192.2934
14/09/2009,19.6,11.2,0,2.777976,156.7735
15/09/2009,15.4,11.6,0.6,5.607396,92.2129
16/09/2009,15.6,9.6,0,4.11552,132.4765
17/09/2009,17.5,7.8,0,1.851984,116.9727
18/09/2009,16.3,9.4,0,4.064076,73.4695
19/09/2009,15.6,8.4,0.7,4.37274,126.3444
20/09/2009,16.7,7.8,3,5.40162,91.2873
21/09/2009,15.5,12.6,8.8,8.128152,24.0656
22/09/2009,16.1,10.8,2.7,5.1444,93.6013
23/09/2009,16.5,10.3,0.9,4.88718,108.2952
24/09/2009,15.3,10.6,0,4.11552,67.5688
25/09/2009,15.4,12.9,0,4.37274,56.5773
26/09/2009,17.4,13,1.2,3.60108,79.833
27/09/2009,14.5,13.4,1.8,3.755412,28.925
28/09/2009,14.9,12.8,1.3,4.990068,33.553
29/09/2009,14.9,11.4,0.3,3.395304,21.5202
30/09/2009,16.1,10.6,1.2,3.240972,67.106
01/10/2009,13.8,8.7,0,2.366424,54.4947
02/10/2009,15,10.5,5.1,5.761728,41.652
03/10/2009,14.3,8.9,4.6,8.48826,92.56
04/10/2009,15.6,7.6,1.5,2.932308,101.2375
05/10/2009,15.5,8.6,0,3.446748,45.2387
06/10/2009,12.6,7,0.4,4.938624,96.031
07/10/2009,13.1,5.3,0,2.263536,53.222
08/10/2009,15.2,5,0,2.726532,91.7501
09/10/2009,14.9,8.9,2.8,5.555952,34.0158
10/10/2009,15.5,10.9,0.6,3.035196,77.519
11/10/2009,13.5,8.6,5.2,4.527072,117.6669
12/10/2009,15,5.6,1,1.851984,70.6927
13/10/2009,17.7,12.3,0.7,2.469312,63.2879
14/10/2009,18.2,10.5,0.1,1.80054,84.5767
15/10/2009,16.3,8.9,0,2.777976,90.8245
16/10/2009,15.4,7.9,0,2.263536,58.3128
17/10/2009,13.7,7.4,0.2,2.675088,95.6839
18/10/2009,12.9,9.1,9.2,4.475628,20.2475
19/10/2009,12.4,9.1,4.3,6.533388,14.2311
20/10/2009,15.2,7.7,3.5,5.761728,74.9736
21/10/2009,14.8,7.9,3.3,7.7166,52.6435
22/10/2009,16.7,8.4,0.2,3.035196,64.6763
23/10/2009,15.5,8.2,0.6,3.035196,70.8084
24/10/2009,14.4,11.9,25.6,9.671472,11.9171
25/10/2009,14.2,10.3,7,7.047828,63.5193
26/10/2009,13.2,10.1,12.6,3.909744,45.8172
27/10/2009,15.2,12.7,8.5,7.305048,11.4543
28/10/2009,16.5,11.9,0,5.1444,29.2721
29/10/2009,16.6,12.3,0.4,7.870932,24.0656
30/10/2009,15.9,13.3,10.5,7.510824,17.4707
31/10/2009,15.6,10.3,3.2,6.842052,57.9657
01/11/2009,12.1,8.1,17.1,5.453064,57.6186
02/11/2009,11.4,7,20,5.1444,22.9086
03/11/2009,11.5,7,13.1,7.7166,36.2141
04/11/2009,11.3,7.6,15,12.500892,30.5448
05/11/2009,9.9,7.1,10.4,9.671472,17.2393
06/11/2009,11.2,4.7,22.8,6.224724,44.8916
07/11/2009,10.5,5.6,14,8.848368,33.2059
08/11/2009,12.4,6.2,0,3.755412,44.8916
09/11/2009,10.2,6.5,11.2,4.835736,7.7519
10/11/2009,11.7,3.8,0.6,2.932308,42.3462
11/11/2009,8.5,2,8.2,4.37274,18.8591
12/11/2009,9.6,6.2,12.7,5.864616,19.4376
13/11/2009,10.8,6.9,1.4,4.88718,43.0404
14/11/2009,11.1,5.6,6.2,4.784292,50.4452
15/11/2009,11.4,6,3.5,4.784292,18.3963
16/11/2009,10.1,6.8,14.9,4.990068,15.3881
17/11/2009,9.8,5,19.9,3.446748,20.9417
18/11/2009,13.5,5.1,11.5,8.076708,2.1983
19/11/2009,13.5,10.1,16,5.91606,5.0908
20/11/2009,11.9,6.4,2,4.784292,45.7015
21/11/2009,12.6,7.2,14.2,9.980136,24.5284
22/11/2009,10.6,6.8,18.4,12.552336,12.9584
23/11/2009,11.1,7.6,1.3,5.864616,27.8837
24/11/2009,13,5.7,19.6,9.877248,6.7106
25/11/2009,9.4,5.1,16,9.414252,24.5284
26/11/2009,8.1,4.9,8.2,4.424184,19.9004
27/11/2009,7.1,1.8,11.3,2.469312,10.8758
28/11/2009,6.2,-0.9,0,1.749096,37.024
29/11/2009,8.1,1.9,1.3,6.224724,33.4373
30/11/2009,8.3,0.9,0.9,2.417868,35.0571
01/12/2009,10.1,2.1,6.7,5.91606,9.0246
02/12/2009,10.3,5.5,5.2,4.681404,29.8506
03/12/2009,7.2,2.7,6.9,7.047828,26.611
04/12/2009,10.6,1.9,3.3,3.652524,7.2891
05/12/2009,10.7,4.7,8.2,6.018948,7.1734
06/12/2009,9.7,5.3,5.2,8.74548,21.2888
07/12/2009,8.5,3.2,12.8,3.961188,24.1813
08/12/2009,12,5.9,2.6,8.076708,12.1485
09/12/2009,10.7,4.5,12.4,3.8583,26.2639
10/12/2009,8.9,4.3,0.1,3.909744,34.9414
11/12/2009,9.8,6.5,7.4,5.453064,15.7352
12/12/2009,7.6,2.7,0,4.732848,31.239
13/12/2009,6.8,0.2,0,2.31498,33.3216
14/12/2009,8.4,-0.6,2.4,2.109204,7.7519
15/12/2009,8.8,3.6,1,3.806856,30.7762
16/12/2009,8.3,3.4,1.7,3.961188,12.2642
17/12/2009,7.9,2.9,0.1,3.806856,23.3714
18/12/2009,3.4,0.7,0.1,1.954872,14.2311
19/12/2009,7.4,0.4,4.6,4.166964,18.0492
20/12/2009,3.9,-0.3,3.3,3.240972,16.8922
21/12/2009,5.9,1,2.2,2.983752,34.5943
22/12/2009,5.3,0.4,0.5,2.623644,21.7516
23/12/2009,4.1,-2.7,0,1.337544,31.0076
24/12/2009,3.6,-4.8,0.1,1.388988,33.6687
25/12/2009,3.1,-2.3,4.3,4.88718,8.5618
26/12/2009,6.6,1.7,14,4.321296,13.0741
27/12/2009,7.9,-0.6,3.1,4.578516,23.8342
28/12/2009,3.6,-2.3,0.1,3.035196,17.9335
29/12/2009,4.7,2.9,1,7.407936,11.6857
30/12/2009,3.8,2.1,11.2,9.980136,7.0577
31/12/2009,4.3,0.6,0.6,7.407936,19.7847
01/01/2010,2.5,-2.6,0.1,2.520756,31.4704
02/01/2010,6.2,-2.5,1,2.675088,26.3796
03/01/2010,2.9,0.3,0,5.298732,31.3547
04/01/2010,4.1,-3.1,2.9,1.851984,19.9004
05/01/2010,3.3,-0.4,8.3,5.195844,14.2311
06/01/2010,3,-2.2,1.1,3.961188,32.5117
07/01/2010,3.9,-1.5,1.2,1.749096,26.2639
08/01/2010,3.2,-4,0,1.851984,38.0653
09/01/2010,3.4,-6.5,0.1,1.749096,32.0489
10/01/2010,3,-1,0.2,5.092956,17.355
11/01/2010,2.4,1,2.1,5.247288,10.5287
12/01/2010,4,0.7,11.7,10.391688,3.471
13/01/2010,3.6,1.2,2,5.092956,15.6195
14/01/2010,6.2,-1.4,2.1,3.806856,23.3714
15/01/2010,11.4,6,7.6,7.562268,10.413
16/01/2010,11.4,4.1,4.5,6.018948,35.5199
17/01/2010,10.5,4.7,0.9,4.835736,39.8008
18/01/2010,11.2,5,1.4,3.08664,28.5779
19/01/2010,7,3.9,4.1,8.23104,6.5949
20/01/2010,10,1.9,0.3,2.160648,43.7346
21/01/2010,10,2.9,5.7,7.768044,7.1734
22/01/2010,10.7,0.9,0.4,1.749096,49.0568
23/01/2010,8.4,-0.8,0.1,1.594764,49.9824
24/01/2010,3.9,-1.3,0.7,1.080324,17.9335
25/01/2010,5.5,2.7,0.1,4.064076,35.5199
26/01/2010,8.1,0.8,0,2.31498,23.14
27/01/2010,10.5,6.5,4,5.350176,15.8509
28/01/2010,9,6,10.8,6.070392,20.9417
29/01/2010,8.4,2.4,4.7,8.591148,42.4619
30/01/2010,6.2,-0.1,0.3,1.388988,40.6107
31/01/2010,5.3,-0.1,2,2.263536,38.8752
01/02/2010,7.6,-0.1,2,2.05776,25.5697
02/02/2010,9.7,5.2,7.4,5.041512,38.6438
03/02/2010,9.4,2.5,6.2,4.166964,34.4786
04/02/2010,9.1,2.7,3,5.453064,13.7683
05/02/2010,7.9,3.6,0,4.578516,42.6933
06/02/2010,11.7,1,0.2,2.366424,70.6927
07/02/2010,6.8,2.4,0,6.481944,22.7929
08/02/2010,6.3,2.2,0,4.578516,43.1561
09/02/2010,5.3,-0.4,0,2.983752,25.1069
10/02/2010,6,-1.9,0,2.469312,35.7513
11/02/2010,7.7,-2.6,0,2.160648,80.99
12/02/2010,7.8,-1.1,0.2,3.8583,83.7668
13/02/2010,6.7,0.1,0.1,2.520756,53.222
14/02/2010,7.3,-1.3,1.5,2.006316,34.9414
15/02/2010,9,2.1,6.7,5.195844,55.6517
16/02/2010,6.4,0.9,6.4,3.138084,34.8257
17/02/2010,6,-0.6,0,3.755412,58.6599
18/02/2010,5.2,-1,2.8,3.755412,48.3626
19/02/2010,6.5,-0.8,1.2,1.954872,68.6101
20/02/2010,4.2,-2.2,2.5,1.646208,60.0483
21/02/2010,1.4,-3.4,0,2.31498,75.6678
22/02/2010,5.5,-2.4,0,2.777976,95.2211
23/02/2010,4.8,0.8,0.4,5.1444,58.1971
24/02/2010,4.7,1.6,0.2,5.607396,42.809
25/02/2010,5.8,-0.2,2.8,4.475628,83.4197
26/02/2010,6.9,2.3,5.4,4.11552,62.9408
27/02/2010,6.8,1.1,4.9,4.424184,63.635
28/02/2010,8.8,0,8.5,4.218408,99.9648
01/03/2010,10.2,-1.2,0,2.212092,122.2949
02/03/2010,7.6,0,0,4.424184,64.3292
03/03/2010,6.7,2.5,2.2,3.189528,36.5612
04/03/2010,8.7,0.1,0,3.08664,113.5017
05/03/2010,12.1,-1.1,0,2.263536,130.8567
06/03/2010,9.6,0.4,0,2.160648,63.2879
07/03/2010,8.2,0.8,0,4.578516,128.6584
08/03/2010,8.2,-1.9,0,4.475628,149.6001
09/03/2010,11,-1.5,0,2.263536,147.7489
10/03/2010,10.1,-1.8,0,2.5722,142.6581
11/03/2010,10.3,-1.9,0.8,2.932308,106.7911
12/03/2010,9.7,3.9,0.1,3.34386,91.9815
13/03/2010,9.9,3.5,0.4,2.366424,73.8166
14/03/2010,12.7,2.3,1.2,2.623644,117.3198
15/03/2010,12.4,4.2,0,2.366424,121.6007
16/03/2010,10.5,4.9,1.2,6.996384,77.2876
17/03/2010,13.6,7.8,0,6.636276,96.1467
18/03/2010,13,7.9,3.1,9.671472,42.4619
19/03/2010,12.3,6.3,1.3,4.321296,112.5761
20/03/2010,12.2,4,0,3.34386,114.1959
21/03/2010,14.1,5.6,2.8,5.65884,138.1458
22/03/2010,10.8,5.4,4.5,6.893496,119.8652
23/03/2010,9.6,6.6,6.2,5.967504,17.5864
24/03/2010,12.4,3,4.3,3.240972,178.0623
25/03/2010,12.5,4.6,3.7,4.681404,58.4285
26/03/2010,12.9,5.8,7.5,2.5722,102.973
27/03/2010,11.1,5.9,3,4.166964,101.1218
28/03/2010,9.4,3.1,0.2,3.240972,118.014
29/03/2010,5.1,2.9,14.1,6.533388,35.4042
30/03/2010,5.4,3.1,14.7,11.677788,48.594
31/03/2010,6.1,1.6,6,8.179596,157.1206
01/04/2010,10.3,1,4.8,2.983752,180.6077
02/04/2010,8.9,3.8,4.9,5.607396,71.3869
03/04/2010,8.6,1.8,8.4,6.276168,126.6915
04/04/2010,10.4,1,9,5.607396,87.8163
05/04/2010,12.9,7.2,10.1,11.523456,38.9909
06/04/2010,13.1,4.5,2.3,4.475628,163.4841
07/04/2010,12.7,4.5,1.2,4.218408,184.3101
08/04/2010,14.1,8.1,0,3.498192,170.8889
09/04/2010,15.3,6.4,0,5.607396,177.021
10/04/2010,18.6,6.4,0,4.578516,220.4085
11/04/2010,19,4,0,3.8583,224.1109
12/04/2010,19.2,5.2,0,4.938624,221.4498
13/04/2010,17.5,7,0,5.91606,203.0535
14/04/2010,14.1,5.8,0,4.784292,170.079
15/04/2010,13,6.1,0,6.327612,194.6074
16/04/2010,17.2,4.3,0,3.60108,234.1768
17/04/2010,14,2.8,0,2.777976,195.7644
18/04/2010,12.8,5.8,2.2,4.012632,157.4677
19/04/2010,14.1,3.6,0,3.395304,216.0119
20/04/2010,11.6,3.4,0.2,3.035196,158.1619
21/04/2010,13.5,1.1,0,2.880864,234.1768
22/04/2010,14.6,4.8,0,1.954872,173.7814
23/04/2010,14.6,7,0,3.395304,137.3359
24/04/2010,15.7,7.4,2.2,5.247288,79.7173
25/04/2010,15.2,9.7,0.8,3.498192,158.7404
26/04/2010,17.9,9.8,0.1,3.549636,148.9059
27/04/2010,14,10.6,3.3,7.20216,30.5448
28/04/2010,14.3,9.2,1.7,6.893496,82.0313
29/04/2010,14.6,8,1.5,3.60108,161.1701
30/04/2010,15.4,7.8,2.9,3.549636,233.8297
01/05/2010,12.9,7.5,3.1,3.8583,163.0213
02/05/2010,11.2,6.2,1.1,7.047828,214.3921
03/05/2010,11.6,5,0.4,4.269852,205.0204
04/05/2010,13.7,5.5,0,3.806856,148.6745
05/05/2010,13,9.8,0.3,6.018948,92.6757
06/05/2010,11.8,8.8,0.9,7.407936,131.6666
07/05/2010,14,7.2,0,5.298732,163.137
08/05/2010,14.3,4.8,0,5.350176,269.6967
09/05/2010,13.2,5.8,0,5.967504,209.0699
10/05/2010,10.5,4,0.7,5.298732,202.475
11/05/2010,11.9,3.6,1,3.035196,137.3359
12/05/2010,12.2,3.2,0.7,3.240972,247.4823
13/05/2010,13,6.8,3.1,4.681404,116.3942
14/05/2010,12.7,7.8,2,6.4305,214.7392
15/05/2010,13.8,6.4,5.1,5.195844,136.7574
16/05/2010,14.3,6.3,0.6,4.475628,209.6484
17/05/2010,15.2,7.2,0.3,2.31498,178.4094
18/05/2010,15.4,8.8,13.6,5.453064,70.577
19/05/2010,17.6,10.8,1.9,3.189528,131.4352
20/05/2010,20.9,12.1,1,3.498192,173.4343
21/05/2010,20.1,12.2,0,2.006316,117.3198
22/05/2010,25,12.1,0,2.777976,267.0356
23/05/2010,23.3,11.4,0,3.498192,312.7371
24/05/2010,16.8,10,0,6.4305,271.895
25/05/2010,14,7.3,0,7.819488,313.0842
26/05/2010,13.7,7.2,0.1,5.1444,278.2585
27/05/2010,14.4,6.3,0.8,4.578516,240.5403
28/05/2010,16.1,6,0.3,2.212092,219.5986
29/05/2010,14.4,8.5,1.8,3.549636,98.8078
30/05/2010,16.7,6.6,0,1.954872,203.2849
31/05/2010,16.2,11.5,14.6,5.555952,105.8655
01/06/2010,17.4,9.6,0,3.652524,237.185
02/06/2010,19.8,11.3,0,3.240972,298.3903
03/06/2010,20.6,11,0,6.018948,244.8212
04/06/2010,18.8,11.1,2.3,4.578516,275.8288
05/06/2010,19.1,10.7,0,3.08664,205.2518
06/06/2010,19.4,10.1,0,2.880864,277.5643
07/06/2010,18.2,10.4,0,4.269852,125.3031
08/06/2010,16.8,12.3,2,6.739164,135.6004
09/06/2010,15.5,11.2,0.4,6.481944,86.5436
10/06/2010,18.4,9.3,0,5.65884,314.0098
11/06/2010,15.2,11,0.4,6.121836,187.0869
12/06/2010,16.7,10.8,0,3.909744,191.4835
13/06/2010,14.6,11.1,6.8,6.893496,141.8482
14/06/2010,16.7,10.5,0.1,6.739164,231.8628
15/06/2010,20.5,9.2,0,3.08664,265.1844
16/06/2010,17.6,10.4,0,2.212092,130.2782
17/06/2010,19.8,12.3,2.4,3.34386,183.0374
18/06/2010,17.8,10.9,0,5.453064,164.6411
19/06/2010,15.8,9.6,0,6.17328,343.3976
20/06/2010,21,9.1,0,3.549636,307.9934
21/06/2010,21.6,9.2,0,3.755412,329.1665
22/06/2010,18,12.1,0,3.34386,71.6183
23/06/2010,18.3,13.6,0.7,3.703968,152.2612
24/06/2010,20.3,11.4,0.1,2.983752,264.8373
25/06/2010,22.6,10.3,4.2,2.82942,183.2688
26/06/2010,21.3,12.5,2.3,4.527072,223.5324
27/06/2010,18.9,13.7,0.3,7.253604,208.6071
28/06/2010,18.5,12,2,3.8583,140.6912
29/06/2010,21.1,10.4,0,2.160648,239.0362
30/06/2010,19.2,13.4,19.2,5.555952,85.3866
01/07/2010,19.1,13.4,5.6,7.305048,236.3751
02/07/2010,17.7,12.8,1.6,7.099272,233.714
03/07/2010,17.6,12.2,4.3,5.91606,152.724
04/07/2010,17,11.8,8.8,7.7166,163.7155
05/07/2010,18.1,11.3,1.1,5.092956,238.342
06/07/2010,18.1,12,7.6,5.967504,52.6435
07/07/2010,16.3,11.3,1.2,6.739164,146.8233
08/07/2010,17,11.3,4.8,3.909744,136.7574
09/07/2010,18.1,12.1,3.7,3.189528,165.9138
10/07/2010,16.4,11.7,7.6,7.047828,69.9985
11/07/2010,18,11.1,2,3.806856,215.6648
12/07/2010,18.5,11.5,4.3,2.109204,150.0629
13/07/2010,17,12.2,5,4.11552,80.6429
14/07/2010,19.6,13.7,14.6,3.961188,125.1874
15/07/2010,20.5,13.2,4.1,4.166964,218.5573
16/07/2010,16.5,11.2,4.4,7.356492,186.277
17/07/2010,17.4,11.4,5.5,6.018948,192.2934
18/07/2010,18.9,13.3,0.2,3.652524,195.6487
19/07/2010,17.4,13.2,8.2,3.703968,81.9156
20/07/2010,19.3,12,7,3.806856,189.2852
21/07/2010,16,12.3,11.6,8.025264,71.2712
22/07/2010,17.6,11.4,0,6.739164,248.5236
23/07/2010,17.6,10.2,0.4,2.983752,105.1713
24/07/2010,17.6,14,1.2,4.064076,126.5758
25/07/2010,17.6,14.5,2.3,3.703968,79.1388
26/07/2010,17,13.7,4.4,3.961188,52.1807
27/07/2010,17.8,12.4,3,4.218408,174.5913
28/07/2010,17.3,12.1,3.4,4.166964,95.3368
29/07/2010,17.2,12.9,0.8,2.366424,94.874
30/07/2010,17.1,12.2,8.4,3.961188,88.7419
31/07/2010,18.3,12.4,2.6,4.475628,155.6165
01/08/2010,17.8,12.6,0.5,3.189528,118.9396
02/08/2010,15.8,12.5,3.2,2.5722,70.4613
03/08/2010,15.6,11.4,10.9,3.34386,75.7835
04/08/2010,16.6,11.8,0.7,5.453064,136.526
05/08/2010,17.5,13.1,4.9,4.88718,99.6177
06/08/2010,16,13.2,7.4,4.166964,85.0395
07/08/2010,17.5,11.5,0.7,5.864616,156.8892
08/08/2010,17.7,9.1,4.7,3.703968,106.3283
09/08/2010,17.3,12.7,1.1,4.475628,173.0872
10/08/2010,18.5,12,4.1,4.578516,236.028
11/08/2010,16.8,11.9,0.3,4.681404,87.7006
12/08/2010,15.9,12.4,0.2,6.996384,96.6095
13/08/2010,16.4,12.2,0.4,4.784292,133.1707
14/08/2010,16.8,12.4,1.1,1.697652,87.4692
15/08/2010,22.5,11,0,1.749096,252.6888
16/08/2010,16.7,13.3,18.2,3.8583,45.3544
17/08/2010,17.5,11.8,0,4.938624,130.741
18/08/2010,18,11.5,5.3,4.321296,175.4012
19/08/2010,21,11.9,12.8,3.703968,147.1704
20/08/2010,18.5,14.6,6.8,7.45938,189.9794
21/08/2010,19,12.9,3.8,5.092956,195.533
22/08/2010,19,12.8,0.1,4.012632,170.4261
23/08/2010,16.1,11,9.6,6.584832,174.9384
24/08/2010,17.1,8.6,10.8,6.94494,156.3107
25/08/2010,18,7.1,0,3.240972,186.5084
26/08/2010,17.6,8.9,0,4.62996,186.3927
27/08/2010,17.8,9.9,0,3.755412,148.096
28/08/2010,17.9,12.5,1.4,7.20216,158.6247
29/08/2010,15.7,8.7,2.3,5.91606,196.5743
30/08/2010,18.3,7.3,0,2.469312,207.5658
31/08/2010,19.2,9,0,4.012632,186.8555
01/09/2010,20,11.4,0,4.88718,167.8807
02/09/2010,21.9,12,0,5.350176,185.8142
03/09/2010,21.6,12.1,0,6.327612,174.4756
04/09/2010,20.1,11.8,2.3,4.11552,180.9548
05/09/2010,18.2,11.6,8,6.276168,62.0152
06/09/2010,17.3,13,21,2.880864,60.7425
07/09/2010,15.2,11.8,61.4,4.11552,57.9657
08/09/2010,19,13.2,11.6,4.321296,149.253
09/09/2010,18.4,12.3,9.8,4.064076,96.7252
10/09/2010,19.5,13.6,1.5,3.909744,171.3517
11/09/2010,16.4,11.4,9.8,4.88718,138.1458
12/09/2010,15.9,11.9,2.9,5.298732,65.1391
13/09/2010,16.6,14.3,34.6,6.533388,12.0328
14/09/2010,16.2,11,5.1,8.539704,140.6912
15/09/2010,14.4,11.1,1.1,6.893496,45.9329
16/09/2010,16.6,9.1,1.5,5.041512,125.1874
17/09/2010,15.2,8.1,0.2,1.954872,91.8658
18/09/2010,15.4,8.9,24.5,4.527072,37.8339
19/09/2010,17.5,13.4,5.7,4.269852,70.9241
20/09/2010,19.1,13.4,4,3.8583,110.2621
21/09/2010,17.6,13.7,14,6.584832,18.7434
22/09/2010,19.5,12.7,33.5,2.469312,108.758
23/09/2010,13.3,11.4,2.1,8.333928,62.0152
24/09/2010,12.4,8.5,0.5,4.321296,79.4859
25/09/2010,12.2,8.9,0,1.646208,53.3377
26/09/2010,11.6,8,0,4.269852,73.8166
27/09/2010,15.1,8.8,0,5.91606,93.2542
28/09/2010,16.7,8,5.4,4.321296,98.8078
29/09/2010,17.1,7.4,1.4,2.109204,135.8318
30/09/2010,15,8.7,1.1,5.195844,49.6353
01/10/2010,14.3,8.8,4.6,6.481944,107.8324
02/10/2010,14.9,10.1,10.4,5.40162,85.5023
03/10/2010,16.8,8.6,2.3,3.292416,102.973
04/10/2010,15.3,9.2,4.4,7.922376,49.5196
05/10/2010,14.4,8.1,4.8,8.642592,102.3945
